"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.redcentreglobal.com/articles/its-not-about-you-separating-the-person-from-the-problem-in-executive-disputes","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Its Not About You Separating the Person from the Problem in Executive Disputes","99","894","| Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","91","548","","0","Its Not About You Separating the Person from the Problem in Executive Disputes","78","Its Not About You Separating the Person from the Problem in Executive Disputes","78","The Blame Game: A Race to the Bottom","36","The Negotiator's Reframe: ""Us vs. The Problem""","46","","","","","","","","","","87131","26450","26450","10.132","","922","161","5.727","75.866","Fairly Easy","8.079","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","d3e8e8d71ea34f9bb6f7ff1b22ec82e2","0.289","Sun, 01 Mar 2026 22:25:15 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/its-not-about-you-separating-the-person-from-the-problem-in-executive-disputes","2026-03-04 05:55:52"
"https://www.redcentreglobal.com/articles/the-after-action-review-the-most-important-meeting-youre-not-having","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The After Action Review The Most Important Meeting Youre Not Having","88","812","The After-Action Review: The Most Important Meeting You're Not Having A diverse team of professionals sitting around a table in a debriefing session.The mood... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","248","1530","","0","The After Action Review The Most Important Meeting Youre Not Having","67","The After-Action Review: The Most Important Meeting You're Not Having","69","What is an After-Action Review (AAR)?","37","Creating the Conditions for Candour","35","","","","","","","","","","88992","27057","27057","10.365","","1124","195","5.764","70.773","Fairly Easy","9.372","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","e66089cd5ab00aee3ba6f6b44ab9fe0d","0.039","Sun, 01 Mar 2026 07:42:56 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-after-action-review-the-most-important-meeting-youre-not-having","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/gaslighting-in-the-c-suite-how-to-spot-and-neutralize-manipulation-from-the-top","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Gaslighting in the C Suite How to Spot and Neutralize Manipulation from the Top","100","892","Reclaim your reality. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","114","692","","0","Gaslighting in the C Suite How to Spot and Neutralize Manipulation from the Top","79","Gaslighting in the C-Suite: How to Spot and Neutralise Manipulation from the Top","80","Why Gaslighting Thrives at the Top","34","Your Shield: The ABCs of Emotional Mastery","42","","","","","","","","","","87789","26765","26765","10.253","","929","162","5.735","63.778","Normal","8.394","2","1","","33","2","0","1.200","50","23","0","2","2","0","","","","","358afa94668eceef7bb276aa79d7950a","0.040","Wed, 25 Feb 2026 05:21:28 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/gaslighting-in-the-c-suite-how-to-spot-and-neutralize-manipulation-from-the-top","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-focus-energy-matrix-how-leaders-escape-distraction-and-achieve-purposeful-action","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Focus Energy Matrix How Leaders Escape Distraction and Achieve Purposeful Action","105","966","Are you busy or are you productive? | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","128","788","","0","The Focus Energy Matrix How Leaders Escape Distraction and Achieve Purposeful Action","84","Are You Busy or Productive? The Focus-Energy Matrix for Leaders","63","The Four Zones of Performance","29","Using the Matrix as a Leadership Tool","37","","","","","","","","","","87109","26282","26282","10.068","","835","153","5.458","63.605","Normal","7.655","2","1","","33","2","0","1.200","50","23","0","2","2","0","","","","","de9a6d9eb518455dc8aab135eb7a6c80","0.303","Fri, 27 Feb 2026 08:56:57 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-focus-energy-matrix-how-leaders-escape-distraction-and-achieve-purposeful-action","2026-03-04 05:55:52"
"https://www.redcentreglobal.com/articles/the-second-arrow-how-leaders-turn-professional-setbacks-into-strategic-advantages","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Second Arrow How Leaders Turn Professional Setbacks into Strategic Advantages","102","947","Pain from a setback is inevitable, but suffering is optional. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","154","923","","0","The Second Arrow How Leaders Turn Professional Setbacks into Strategic Advantages","81","The Second Arrow How Leaders Turn Professional Setbacks into Strategic Advantages","81","The Anatomy of a Self-Inflicted Wound","37","How to Dodge the Second Arrow: A Leader's Framework","51","","","","","","","","","","87019","26289","26289","10.071","","895","165","5.424","71.924","Fairly Easy","7.908","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","3150cc54c726288802dece38e0c9900d","0.028","Sun, 01 Mar 2026 22:12:32 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-second-arrow-how-leaders-turn-professional-setbacks-into-strategic-advantages","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-ceos-dilemma-how-to-decide-when-you-dont-have-all-the-facts","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The CEOs Dilemma How to Decide When You Dont Have All the Facts","84","792","In the sterile quiet of the boardroom, every eye is on you. The market is shifting, a competitor has made an unexpected move, or a sudden operational failure... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","248","1504","","0","The CEOs Dilemma How to Decide When You Dont Have All the Facts","63","The CEOs Dilemma How to Decide When You Dont Have All the Facts","63","The Illusion of Complete Information","36","A Framework for Clarity: The Three Buckets of Control","53","","","","","","","","","","87605","26580","26580","10.182","","951","150","6.340","71.231","Fairly Easy","8.173","2","1","","33","2","0","1.200","51","24","0","2","2","0","","","","","74f0163d6053b8d1560e002a48f7cc91","0.290","Sun, 01 Mar 2026 22:25:46 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-ceos-dilemma-how-to-decide-when-you-dont-have-all-the-facts","2026-03-04 05:55:52"
"https://www.redcentreglobal.com/articles/the-unshakeable-leader-mastering-your-inner-state-in-a-volatile-world","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Unshakeable Leader Mastering Your Inner State in a Volatile World","90","808","In a volatile world, your greatest strategic asset is your own composure. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","166","1010","","0","The Unshakeable Leader Mastering Your Inner State in a Volatile World","69","The Unshakeable Leader Mastering Your Inner State in a Volatile World","69","The Neuroscience of Executive Stress","36","The Red Centre Method™: Your Anchor in the Storm","48","","","","","","","","","","87307","26571","26571","10.179","","945","162","5.833","69.404","Normal","8.329","2","1","","33","2","0","1.200","47","21","0","2","2","0","","","","","a4d73c92ad31c1e5b881ffda4e0f6546","0.272","Sat, 28 Feb 2026 21:56:29 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-unshakeable-leader-mastering-your-inner-state-in-a-volatile-world","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/beyond-burnout-a-leaders-guide-to-handling-emotional-vampires-in-the-workplace","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Beyond Burnout A Leader's Guide to Handling Emotional Vampires in the Workplace","100","918","Protect your team's energy and productivity. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","137","841","","0","Beyond Burnout A Leader's Guide to Handling Emotional Vampires in the Workplace","79","Beyond Burnout: A Leader's Guide to Handling ""Emotional Vampires"" in the Workplace","82","The Corporate Vampire Bestiary: Know Your Opponent","50","The 5-Step Method for Vampire Handling","38","","","","","","","","","","87479","26574","26574","10.180","","884","151","5.854","58.489","Fairly Hard","8.216","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","5df43f6cae16d2483d0265cb6a8322ae","0.284","Sat, 28 Feb 2026 18:43:48 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/beyond-burnout-a-leaders-guide-to-handling-emotional-vampires-in-the-workplace","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-ooda-loop-the-military-strategy-that-revolutionizes-corporate-decision-making","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The OODA Loop The Military Strategy That Revolutionizes Corporate Decision Makings","103","944","In the world of aerial combat, the pilot who can make faster, better decisions than their opponent wins. | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","192","1167","","0","The OODA Loop The Military Strategy That Revolutionizes Corporate Decision Makings","82","The OODA Loop The Military Strategy That Revolutionizes Corporate Decision Makings","82","The Four Stages of the OODA Loop","32","Why the OODA Loop is a Game-Changer","35","","","","","","","","","","87560","26472","26472","10.141","","899","157","5.726","63.536","Normal","8.047","2","1","","33","2","0","1.200","51","24","0","2","2","0","","","","","a395729cbfd2f17c4b361af60e4abf9c","0.030","Sun, 01 Mar 2026 01:15:20 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-ooda-loop-the-military-strategy-that-revolutionizes-corporate-decision-making","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/from-chaos-to-calm-how-to-activate-your-red-centre-when-a-crisis-hits","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  From Chaos to Calm How to Activate Your Red Centre When a Crisis Hits","90","824","Don't just manage a crisis, command it. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","132","809","","0","From Chaos to Calm How to Activate Your Red Centre When a Crisis Hits","69","From Chaos to Calm How to Activate Your Red Centre When a Crisis Hits","69","The Crisis Hijack: Why Your Brain Fails You","43","A Step-by-Step Guide to Activating Your Red Centre in a Crisis","62","","","","","","","","","","87138","26401","26401","10.114","","892","162","5.506","74.441","Fairly Easy","7.844","2","1","","33","2","0","1.200","50","23","0","2","2","0","","","","","cf96083c1ea86d3b3aa5184f3ea65795","0.288","Sun, 01 Mar 2026 13:47:48 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/from-chaos-to-calm-how-to-activate-your-red-centre-when-a-crisis-hits","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-huddle-a-5-step-process-for-resolving-inner-conflict-before-a-big-decision","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Huddle A 5 Step Process for Resolving Inner Conflict Before a Big Decision","99","874","Stop the internal tug-of-war. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","122","742","","0","The Huddle A 5 Step Process for Resolving Inner Conflict Before a Big Decision","78","The Huddle: A 5-Step Process for Resolving Inner Conflict Before a Big Decision","79","The 5 Steps of The Huddle","25","From Inner Conflict to Outer Clarity","36","","","","","","","","","","86799","26263","26263","10.061","","847","150","5.647","66.762","Normal","7.721","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","d61fd7ec2044b477a9702f2653284541","0.030","Wed, 25 Feb 2026 05:22:49 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-huddle-a-5-step-process-for-resolving-inner-conflict-before-a-big-decision","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/when-the-client-is-the-crisis-de-escalating-a-high-stakes-customer-dispute-dc23b","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  When the Client is the Crisis De escalating a High Stakes Customer Dispute","95","847","An angry client is an emotional hostage. This is a negotiator's guide to de-escalating the situation before you try to solve the problem. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","229","1369","","0","When the Client is the Crisis De escalating a High Stakes Customer Dispute","74","When the Client is the Crisis De escalating a High Stakes Customer Dispute","74","When the Client is the Crisis: A Hostage Negotiator's Guide to De-escalation","76","Let's Transform How you Handle Critical Conversations.","54","","","","","","","","","","87329","26418","26418","10.120","","887","164","5.409","76.782","Fairly Easy","7.765","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","b8b410acc55c38ac5205c5699a9cef5c","0.292","Mon, 02 Mar 2026 14:19:38 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/when-the-client-is-the-crisis-de-escalating-a-high-stakes-customer-dispute-dc23b","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-negotiation-stairway-a-5-step-journey-from-conflict-to-collaboration-23d7b","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Negotiation Stairway A 5 Step Journey from Conflict to Collaboration","93","826","You can't force someone to agree with you. The Negotiation Stairway is a five-step journey from active listening to real influence. | Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","223","1339","","0","The Negotiation Stairway A 5 Step Journey from Conflict to Collaboration","72","The Negotiation Stairway A 5 Step Journey from Conflict to Collaboration","72","From Conflict to Collaboration: The 5 Steps That Turn Adversaries into Allies","77","The Foundation: Why You Can't Skip the Steps","44","","","","","","","","","","88626","27020","27020","10.351","","1067","176","6.062","67.002","Normal","9.185","2","1","","33","2","0","1.200","50","23","0","2","2","0","","","","","48a26c06d89e7588cec805427431174e","0.316","Mon, 02 Mar 2026 14:20:45 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-negotiation-stairway-a-5-step-journey-from-conflict-to-collaboration-23d7b","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-crisis-within-the-crisis-how-to-win-the-internal-negotiation-before-you-even-get-to-the-table","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Crisis Within the Crisis How to Win the Internal Negotiation Before You Even Get to the Table","118","1039","Your toughest negotiation is with your own side. Win the internal battle first by aligning stakeholders before you even get to the table. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","230","1379","","0","The Crisis Within the Crisis How to Win the Internal Negotiation Before You Even Get to the Table","97","The Crisis With in the Crisis How to W in the Internal Negotiation Before You Even Get to the Table","99","Why Your Own Team is Your Toughest Opponent","43","The Three Steps to Forging a Unified Front","42","","","","","","","","","","88944","27060","27060","10.366","","1121","176","6.369","70.791","Fairly Easy","9.216","2","1","","33","2","0","1.200","49","23","0","2","2","0","","","","","c1a9c1324567ac3fd860865c7243a35a","0.064","Sun, 01 Mar 2026 22:25:48 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-crisis-within-the-crisis-how-to-win-the-internal-negotiation-before-you-even-get-to-the-table","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-first-5-minutes-a-morning-ritual-for-executive-composure","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The First 5 Minutes A Morning Ritual for Executive Composure","81","729","Win the day before it begins. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","122","741","","0","The First 5 Minutes A Morning Ritual for Executive Composure","60","The First 5 Minutes A Morning Ritual for Executive Composure","60","The Power of Proactive Emotional Regulations","44","Your 5-Minute Red Centre Activation Ritual","42","","","","","","","","","","87074","26353","26353","10.095","","882","150","5.880","77.324","Fairly Easy","7.755","2","1","","33","2","0","1.200","51","24","0","2","2","0","","","","","1b6eaedd13673e74889503e095a5fad","0.030","Mon, 02 Mar 2026 14:21:32 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-first-5-minutes-a-morning-ritual-for-executive-composure","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/taming-the-four-characters-of-your-brain-a-leaders-guide-to-whole-brain-thinking","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Taming the Four Characters of Your Brain A Leader_s Guide to Whole Brain Thinking","102","923","Lead with your whole brain. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","120","738","","0","Taming the Four Characters of Your Brain A Leader_s Guide to Whole Brain Thinking","81","Taming the Four Characters of Your Brain: A Leader's Guide to Whole-Brain Thinking","82","Meet Your Inner Leadership Team","31","The Problem of the Unbalanced Brain","35","","","","","","","","","","87241","26452","26452","10.133","","871","169","5.154","63.777","Normal","8.080","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","866aba6d4ee188f0f91e60fd5475e94d","0.121","Fri, 27 Feb 2026 11:42:21 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/taming-the-four-characters-of-your-brain-a-leaders-guide-to-whole-brain-thinking","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-art-of-the-difficult-conversation-using-the-four-sentence-feedback-method","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Art of the Difficult Conversation Using the Four Sentence Feedback Method","98","884","A 4-Sentence Script to Make Difficult Conversations Easier. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","152","929","","0","The Art of the Difficult Conversation Using the Four Sentence Feedback Method","77","A 4-Sentence Script to Make Difficult Conversations Easier","58","The Anatomy of a Difficult Conversation","39","From Conflict to Coaching","25","","","","","","","","","","86438","25892","25892","9.919","","754","137","5.504","63.129","Normal","7.343","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","f6e281346d0d8c01696a6f046d2c9e65","0.032","Thu, 26 Feb 2026 01:03:54 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-art-of-the-difficult-conversation-using-the-four-sentence-feedback-method","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/dont-be-fooled-by-the-frame-how-to-see-past-the-way-information-is-presented","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Dont Be Fooled by the Frame How to See Past the Way Information is Presented","97","889","Don't Be Fooled by the Frame: How to See Past the Way Information is Presented A split image. On one side, a graph with a sharply declining red lineis labelled... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","250","1514","","0","Dont Be Fooled by the Frame How to See Past the Way Information is Presented","76","Don't Be Fooled by the Frame: How to See Past the Way Information is Presented","78","The Psychology of the Frame","27","Three Techniques for Breaking the Frame","39","","","","","","","","","","89510","27219","27219","10.427","","1233","193","6.389","74.926","Fairly Easy","9.796","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","67200042cdafd228521a85bd921a8d15","0.116","Fri, 27 Feb 2026 15:21:54 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/dont-be-fooled-by-the-frame-how-to-see-past-the-way-information-is-presented","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/decoding-the-demands-how-to-uncover-the-why-behind-their-what","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Decoding the Demands How to Uncover the Why Behind Their What","82","775","Their demand is not their need. This is a method for getting past the 'what' to the 'why' and finding solutions they haven't even thought of. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","234","1404","","0","Decoding the Demands How to Uncover the Why Behind Their What","61","Decoding the Demands How to Uncover the Why Behind Their What","61","The Demand vs. The Need: A Case Study","37","Solving for the Need, Not the Demand","36","","","","","","","","","","88068","26689","26689","10.224","","979","167","5.862","75.583","Fairly Easy","8.399","2","1","","33","2","0","1.200","47","21","0","2","2","0","","","","","96b667dc5f32f97bbdcd3ade377de389","0.033","Sun, 01 Mar 2026 05:04:38 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/decoding-the-demands-how-to-uncover-the-why-behind-their-what","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-power-of-no-how-to-reject-an-offer-while-improving-the-relationship","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Power of No How to Reject an Offer While Improving the Relationship","92","830","No' is the start of a negotiation, not the end. The 'Positive No' is a three-step method for rejecting an offer while strengthening the relationship. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","242","1432","","0","The Power of No How to Reject an Offer While Improving the Relationship","71","The Power of No How to Reject an Offer While Improving the Relationship","71","Why a Direct ""No"" Can Be Destructive","36","The Three Steps of a Positive No","32","","","","","","","","","","88447","26742","26742","10.244","","1016","178","5.708","72.809","Fairly Easy","8.432","2","1","","33","2","0","1.200","47","21","0","2","2","0","","","","","1ee893b16f486f92996f414c864d70de","0.270","Sat, 28 Feb 2026 23:41:12 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-power-of-no-how-to-reject-an-offer-while-improving-the-relationship","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-decision-is-made-now-what-how-to-gain-buy-in-for-a-tough-call","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Decision Is Made Now What How to Gain Buy In for a Tough Call","86","781","The Decision Is Made. Now What? How to Gain Buy-In for a Tough Call A leader standing before their team at a whiteboard. The board shows a complex,perhaps... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","245","1535","","0","The Decision Is Made Now What How to Gain Buy In for a Tough Call","65","The Decision Is Made. Now What? How to Gain Buy-In for a Tough Call","67","The Fallacy of the ""Big Reveal""","31","The Negotiation Stairway: Your Framework for Buy-In","51","","","","","","","","","","89779","27371","27371","10.485","","1262","210","6.010","73.634","Fairly Easy","10.073","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","b3c009a6a08bf59632a4bff160073e71","0.031","Mon, 02 Mar 2026 14:22:18 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-decision-is-made-now-what-how-to-gain-buy-in-for-a-tough-call","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/conflict-is-not-the-enemy-how-great-leaders-use-disagreement-to-drive-innovation","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Conflict is Not the Enemy How Great Leaders Use Disagreement to Drive Innovation","101","920","| Read through our insights on  Conflict Resolutions , by Scott Walker of Red Centre Global","91","548","","0","Conflict is Not the Enemy How Great Leaders Use Disagreement to Drive Innovation","80","Conflict is Not the Enemy: How Great Leaders Use Disagreement to Drive Innovation","81","The High Cost of Artificial Harmony","35","Constructive vs. Destructive Conflict","37","","","","","","","","","","89512","27515","27515","10.540","","1215","212","5.731","61.062","Normal","10.331","2","1","","33","2","0","1.200","49","22","0","2","2","0","","","","","6e625e3dd00aee3fc1a6e548fdef5eef","0.406","Sat, 28 Feb 2026 11:16:52 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/conflict-is-not-the-enemy-how-great-leaders-use-disagreement-to-drive-innovation","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/escaping-the-sunk-cost-fallacy-how-to-know-when-to-fold-a-losing-hand","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Escaping the Sunk Cost Fallacy How to Know When to Fold a Losing Hand","90","829","Escaping the Sunk Cost Fallacy: How to Know When to Fold a Losing Hand A poker player at a high-stakes table, looking at a bad hand of cards, with alarge pile... | Read through our insights on  Decision Makings , by Scott Walker of Red Centre Global","249","1527","","0","Escaping the Sunk Cost Fallacy How to Know When to Fold a Losing Hand","69","Escaping the Sunk Cost Fallacy: How to Know When to Fold a Losing Hand","70","What is the Sunk Cost Fallacy?","30","Three Questions to Break the Spell","34","","","","","","","","","","89239","27289","27289","10.454","","1229","186","6.608","73.400","Fairly Easy","9.867","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","83e7e3bd3253a3063265b0f6bf371123","0.254","Fri, 27 Feb 2026 18:21:51 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/escaping-the-sunk-cost-fallacy-how-to-know-when-to-fold-a-losing-hand","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/your-abcs-to-emotional-mastery-assume-nothing-believe-no-one-challenge-everything","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Your ABCs to Emotional Mastery Assume Nothing Believe No One Challenge Everything","102","951","Assume Nothing, Believe No One, Challenge Everything. | Read through our insights on  Emotional Regulations , by Scott Walker of Red Centre Global","146","908","","0","Your ABCs to Emotional Mastery Assume Nothing Believe No One Challenge Everything","81","Your ABCs to Emotional Mastery: The Ultimate Defense Against Negotiation Bullies","80","The ABCs: Your Mental Framework for Objectivity","47","The Leader's Shield","19","","","","","","","","","","86513","25947","25947","9.940","","783","140","5.593","62.859","Normal","7.419","2","1","","33","2","0","1.200","48","21","0","2","2","0","","","","","92c5c5104b2a1284aa424013f2c8e911","0.334","Sat, 28 Feb 2026 13:47:15 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/your-abcs-to-emotional-mastery-assume-nothing-believe-no-one-challenge-everything","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/negotiating-from-a-position-of-weakness-how-to-create-leverage-when-you-have-none","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  Negotiating from a Position of Weakness How to Create Leverage When You Have None","102","961","Leverage isn't about power; it's about perception. Here's how to create leverage from nothing when the other side holds all the cards. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","227","1375","","0","Negotiating from a Position of Weakness How to Create Leverage When You Have None","81","Negotiating from a Position of Weakness How to Create Leverage When You Have None","81","Redefining Leverage","19","Creating Leverage from Nothing: A Playbook","42","","","","","","","","","","87830","26582","26582","10.183","","962","165","5.830","63.640","Normal","8.505","2","1","","33","2","0","1.200","47","21","0","2","2","0","","","","","a08ac1bcafec4396b1f06dc00795d56e","0.287","Sun, 01 Mar 2026 12:04:48 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/negotiating-from-a-position-of-weakness-how-to-create-leverage-when-you-have-none","2026-03-04 05:55:53"
"https://www.redcentreglobal.com/articles/the-debrief-how-to-turn-every-negotiation-into-a-training-session","text/html; charset=utf-8","200","OK","Indexable","","Red Centre Global |  The Debrief How to Turn Every Negotiation into a Training Session","86","764","The most important part of a negotiation happens after it's over. The debrief is how you turn every deal, win or lose, into a training session. | Read through our insights on  Negotiation Trainings , by Scott Walker of Red Centre Global","236","1411","","0","The Debrief How to Turn Every Negotiation into a Training Session","65","The Debrief How to Turn Every Negotiation into a Training Session","65","Why We Avoid the Debrief","24","The Four Key Questions of a Debrief","35","","","","","","","","","","87500","26444","26444","10.130","","935","166","5.633","70.011","Fairly Easy","8.163","2","1","","33","2","0","1.200","46","20","0","2","2","0","","","","","22099cf03a6a33c90a684e192ead1496","0.268","Sun, 01 Mar 2026 15:33:06 GMT","","","","en","1.1","","","","","","https://www.redcentreglobal.com/articles/the-debrief-how-to-turn-every-negotiation-into-a-training-session","2026-03-04 05:55:53"
